solarSystemName,solarSystemID,regionID,constellationID,wormholeClass,systemEffect,hour,minute,second,RAText,RADec,isAnom,status,href,notes
J121628,31001013,11000011,21000096,C3,,12,16,28,12h 16m 28s,184.11666666666667,,,,
J121649,31001959,11000024,21000241,C5,Cataclysmic Variable,12,16,49,12h 16m 49s,184.20416666666668,,,,
J121658,31000658,11000006,21000050,C2,Wolf-Rayet Star,12,16,58,12h 16m 58s,184.24166666666667,,,,
J121700,31001349,11000015,21000149,C3,Cataclysmic Variable,12,17,0,12h 17m 00s,184.25,,,,
J121704,31002066,11000026,21000256,C5,,12,17,4,12h 17m 04s,184.26666666666668,,,,
J121706,31001195,11000013,21000124,C3,Pulsar,12,17,6,12h 17m 06s,184.275,,,,
J121720,31000861,11000008,21000070,C2,Black Hole,12,17,20,12h 17m 20s,184.33333333333334,,,,
J121728,31000733,11000007,21000058,C2,,12,17,28,12h 17m 28s,184.36666666666667,,,,
J121745,31000703,11000007,21000055,C2,Cataclysmic Variable,12,17,45,12h 17m 45s,184.4375,,,,
J121747,31002223,11000028,21000277,C5,Wolf-Rayet Star,12,17,47,12h 17m 47s,184.44583333333333,,,,
J121749,31000828,11000008,21000067,C2,,12,17,49,12h 17m 49s,184.45416666666668,,,,
J121842,31002051,11000025,21000254,C5,,12,18,42,12h 18m 42s,184.675,,,,
J121845,31001407,11000016,21000157,C4,Cataclysmic Variable,12,18,45,12h 18m 45s,184.6875,,,,
J121847,31001703,11000021,21000203,C4,,12,18,47,12h 18m 47s,184.69583333333333,,,,
J121856,31001073,11000012,21000106,C3,,12,18,56,12h 18m 56s,184.73333333333332,,,,
J121915,31000347,11000003,21000020,C1,,12,19,15,12h 19m 15s,184.8125,,,,
J121921,31001224,11000014,21000129,C3,Wolf-Rayet Star,12,19,21,12h 19m 21s,184.8375,,,,
J121925,31000395,11000004,21000024,C2,Cataclysmic Variable,12,19,25,12h 19m 25s,184.85416666666666,,,,
J121928,31000700,11000006,21000054,C2,Red Giant,12,19,28,12h 19m 28s,184.86666666666667,,,,
J121935,31000315,11000003,21000017,C1,,12,19,35,12h 19m 35s,184.89583333333334,,,,
J121941,31000327,11000003,21000018,C1,,12,19,41,12h 19m 41s,184.92083333333332,,,,
J121952,31000699,11000006,21000054,C2,,12,19,52,12h 19m 52s,184.96666666666667,,,,
J121959,31002067,11000026,21000256,C5,,12,19,59,12h 19m 59s,184.99583333333334,,,,
J122041,31001206,11000013,21000126,C3,,12,20,41,12h 20m 41s,185.17083333333332,,,,
J122049,31002062,11000026,21000256,C5,Red Giant,12,20,49,12h 20m 49s,185.20416666666668,,,,
J122056,31001838,11000022,21000224,C4,Red Giant,12,20,56,12h 20m 56s,185.23333333333332,,,,
J122114,31000252,11000002,21000011,C1,,12,21,14,12h 21m 14s,185.30833333333334,,,,
J122116,31001944,11000024,21000240,C5,,12,21,16,12h 21m 16s,185.31666666666666,,,,
J122118,31000799,11000008,21000064,C2,Wolf-Rayet Star,12,21,18,12h 21m 18s,185.325,,,,
J122124,31000537,11000005,21000038,C2,,12,21,24,12h 21m 24s,185.35,,,,
J122137,31000757,11000008,21000060,C2,Magnetar,12,21,37,12h 21m 37s,185.40416666666667,,,,
J122155,31001497,11000018,21000171,C4,Wolf-Rayet Star,12,21,55,12h 21m 55s,185.47916666666666,,,,
J122213,31001027,11000011,21000099,C3,,12,22,13,12h 22m 13s,185.55416666666667,,,,
J122220,31001122,11000012,21000113,C3,Magnetar,12,22,20,12h 22m 20s,185.58333333333334,,,,
J122224,31000350,11000003,21000020,C1,,12,22,24,12h 22m 24s,185.6,,,,
J122246,31000522,11000005,21000037,C2,,12,22,46,12h 22m 46s,185.69166666666666,,,,
J122249,31002424,11000030,21000304,C6,Red Giant,12,22,49,12h 22m 49s,185.70416666666668,,,,
J122259,31001162,11000012,21000119,C3,Pulsar,12,22,59,12h 22m 59s,185.74583333333334,,,,
J122331,31000507,11000005,21000035,C2,,12,23,31,12h 23m 31s,185.87916666666666,,,,
J122442,31001244,11000014,21000132,C3,Black Hole,12,24,42,12h 24m 42s,186.175,,,,
J122452,31002453,11000030,21000308,C6,Pulsar,12,24,52,12h 24m 52s,186.21666666666667,,,,
J122503,31001802,11000022,21000219,C4,,12,25,3,12h 25m 03s,186.2625,,,,
J122515,31001882,11000024,21000232,C5,Wolf-Rayet Star,12,25,15,12h 25m 15s,186.3125,,,,
J122518,31002306,11000029,21000289,C5,,12,25,18,12h 25m 18s,186.325,,,,
J122520,31002218,11000028,21000277,C5,,12,25,20,12h 25m 20s,186.33333333333334,,,,
J122524,31000736,11000007,21000058,C2,,12,25,24,12h 25m 24s,186.35,,,,
J1226-0,31001531,11000019,21000176,C4,,12,26,0,12h 26m 00s,186.5,YES,,,
J122610,31002069,11000026,21000257,C5,,12,26,10,12h 26m 10s,186.54166666666666,,,,
J122635,31000780,11000008,21000062,C2,Red Giant,12,26,35,12h 26m 35s,186.64583333333334,,,,
J122638,31000723,11000007,21000057,C2,,12,26,38,12h 26m 38s,186.65833333333333,,,,
J122656,31001445,11000017,21000163,C4,Black Hole,12,26,56,12h 26m 56s,186.73333333333332,,,,
J122659,31000147,11000002,21000001,C1,,12,26,59,12h 26m 59s,186.74583333333334,,,,
J122706,31001825,11000022,21000222,C4,,12,27,6,12h 27m 06s,186.775,,,,
J122712,31000255,11000002,21000011,C1,,12,27,12,12h 27m 12s,186.8,,,,
J122717,31000202,11000002,21000006,C1,,12,27,17,12h 27m 17s,186.82083333333333,,,,
J122721,31001918,11000024,21000236,C5,Magnetar,12,27,21,12h 27m 21s,186.8375,,,,
J122728,31001765,11000022,21000213,C4,,12,27,28,12h 27m 28s,186.86666666666667,,,,
J122732,31000823,11000008,21000067,C2,,12,27,32,12h 27m 32s,186.88333333333333,,,,
J122757,31002145,11000027,21000267,C5,,12,27,57,12h 27m 57s,186.9875,,,,
J122803,31000984,11000010,21000092,C3,Cataclysmic Variable,12,28,3,12h 28m 03s,187.0125,,,,
J122806,31001340,11000015,21000147,C3,,12,28,6,12h 28m 06s,187.025,,,,
J122818,31002449,11000030,21000308,C6,Pulsar,12,28,18,12h 28m 18s,187.075,,,,
J122821,31000394,11000004,21000024,C2,,12,28,21,12h 28m 21s,187.0875,,,,
J122832,31000472,11000005,21000032,C2,Red Giant,12,28,32,12h 28m 32s,187.13333333333333,,,,
J122837,31000664,11000006,21000051,C2,,12,28,37,12h 28m 37s,187.15416666666667,,,,
J122843,31000250,11000002,21000010,C1,Pulsar,12,28,43,12h 28m 43s,187.17916666666667,,,,
J122854,31001075,11000012,21000106,C3,Red Giant,12,28,54,12h 28m 54s,187.225,,,,
J122931,31000785,11000008,21000063,C2,,12,29,31,12h 29m 31s,187.37916666666666,,,,
J122934,31001573,11000019,21000183,C4,,12,29,34,12h 29m 34s,187.39166666666668,,,,
J123047,31000134,11000001,21000323,C1,,12,30,47,12h 30m 47s,187.69583333333333,,,,
J123055,31002341,11000029,21000293,C5,Magnetar,12,30,55,12h 30m 55s,187.72916666666666,,,,
J123111,31000133,11000001,21000323,C1,,12,31,11,12h 31m 11s,187.79583333333332,,,,
J123230,31000907,11000009,21000080,C3,Magnetar,12,32,30,12h 32m 30s,188.125,,,,
J123235,31002150,11000027,21000268,C5,,12,32,35,12h 32m 35s,188.14583333333334,,,,
J123246,31001870,11000023,21000229,C4,Cataclysmic Variable,12,32,46,12h 32m 46s,188.19166666666666,,,,
J123249,31000693,11000006,21000054,C2,,12,32,49,12h 32m 49s,188.20416666666668,,,,
J123303,31000909,11000009,21000080,C3,Cataclysmic Variable,12,33,3,12h 33m 03s,188.2625,,,,
J123345,31001761,11000021,21000212,C4,,12,33,45,12h 33m 45s,188.4375,,,,
J123352,31001682,11000021,21000199,C4,,12,33,52,12h 33m 52s,188.46666666666667,,,,
J123405,31001031,11000011,21000099,C3,,12,34,5,12h 34m 05s,188.52083333333334,,,,
J123412,31000711,11000007,21000055,C2,Cataclysmic Variable,12,34,12,12h 34m 12s,188.55,,,,
J123432,31002270,11000028,21000284,C5,Red Giant,12,34,32,12h 34m 32s,188.63333333333333,,,,
J123435,31000574,11000006,21000042,C2,,12,34,35,12h 34m 35s,188.64583333333334,,,,
J123440,31002117,11000026,21000263,C5,,12,34,40,12h 34m 40s,188.66666666666666,,,,
J123443,31001289,11000014,21000139,C3,,12,34,43,12h 34m 43s,188.67916666666667,,,,
J123450,31000488,11000005,21000033,C2,Wolf-Rayet Star,12,34,50,12h 34m 50s,188.70833333333334,,,,
J123452,31000951,11000010,21000087,C3,Cataclysmic Variable,12,34,52,12h 34m 52s,188.71666666666667,,,,
J123454,31000082,11000001,21000318,C1,Wolf-Rayet Star,12,34,54,12h 34m 54s,188.725,,,,
J123458,31001577,11000019,21000183,C4,,12,34,58,12h 34m 58s,188.74166666666667,,,,
J123528,31001418,11000016,21000159,C4,,12,35,28,12h 35m 28s,188.86666666666667,,,,
J123540,31000796,11000008,21000064,C2,,12,35,40,12h 35m 40s,188.91666666666666,,,,
J123546,31002331,11000029,21000292,C5,,12,35,46,12h 35m 46s,188.94166666666666,,,,
J123555,31000709,11000007,21000055,C2,,12,35,55,12h 35m 55s,188.97916666666666,,,,
J123602,31002015,11000025,21000249,C5,Black Hole,12,36,2,12h 36m 02s,189.00833333333333,,,,
J123628,31002097,11000026,21000260,C5,,12,36,28,12h 36m 28s,189.11666666666667,,,,
J123658,31002203,11000028,21000275,C5,,12,36,58,12h 36m 58s,189.24166666666667,,,,
J123708,31000096,11000001,21000320,C1,,12,37,8,12h 37m 08s,189.28333333333333,,,,
J123726,31001398,11000016,21000156,C4,Black Hole,12,37,26,12h 37m 26s,189.35833333333332,,,,
J123746,31001725,11000021,21000206,C4,,12,37,46,12h 37m 46s,189.44166666666666,,,,
J123748,31000241,11000002,21000010,C1,,12,37,48,12h 37m 48s,189.45,,,,
J123753,31001654,11000021,21000195,C4,,12,37,53,12h 37m 53s,189.47083333333333,,,,
J123828,31000320,11000003,21000017,C1,,12,38,28,12h 38m 28s,189.61666666666667,,,,
J123831,31000097,11000001,21000320,C1,,12,38,31,12h 38m 31s,189.62916666666666,,,,
J123837,31001054,11000011,21000103,C3,,12,38,37,12h 38m 37s,189.65416666666667,,,,
J123850,31000713,11000007,21000056,C2,,12,38,50,12h 38m 50s,189.70833333333334,,,,
J123907,31000605,11000006,21000045,C2,,12,39,7,12h 39m 07s,189.77916666666667,,,,
J123940,31002443,11000030,21000307,C6,,12,39,40,12h 39m 40s,189.91666666666666,,,,
J123947,31001694,11000021,21000201,C4,Cataclysmic Variable,12,39,47,12h 39m 47s,189.94583333333333,,,,
J123958,31000801,11000008,21000064,C2,Cataclysmic Variable,12,39,58,12h 39m 58s,189.99166666666667,,,,
J124007,31000737,11000007,21000058,C2,Red Giant,12,40,7,12h 40m 07s,190.02916666666667,,,,
J124023,31000451,11000004,21000030,C2,,12,40,23,12h 40m 23s,190.09583333333333,,,,
J124028,31000725,11000007,21000057,C2,,12,40,28,12h 40m 28s,190.11666666666667,,,,
J124046,31002008,11000025,21000248,C5,,12,40,46,12h 40m 46s,190.19166666666666,,,,
J124051,31000242,11000002,21000010,C1,,12,40,51,12h 40m 51s,190.2125,,,,
J124058,31002269,11000028,21000284,C5,Magnetar,12,40,58,12h 40m 58s,190.24166666666667,,,,
J124100,31002017,11000025,21000249,C5,Black Hole,12,41,0,12h 41m 00s,190.25,,,,
J124109,31001576,11000019,21000183,C4,Black Hole,12,41,9,12h 41m 09s,190.2875,,,,
J124126,31000990,11000011,21000093,C3,,12,41,26,12h 41m 26s,190.35833333333332,,,,
J124152,31002209,11000028,21000276,C5,Red Giant,12,41,52,12h 41m 52s,190.46666666666667,,,,
J124201,31002459,11000030,21000309,C6,,12,42,1,12h 42m 01s,190.50416666666666,,,,
J124203,31000920,11000009,21000082,C3,,12,42,3,12h 42m 03s,190.5125,,,,
J124207,31001336,11000015,21000147,C3,,12,42,7,12h 42m 07s,190.52916666666667,,,,
J124215,31000265,11000002,21000012,C1,Magnetar,12,42,15,12h 42m 15s,190.5625,,,,
J124219,31000378,11000004,21000023,C2,,12,42,19,12h 42m 19s,190.57916666666668,,,,
J124224,31001775,11000022,21000214,C4,,12,42,24,12h 42m 24s,190.6,,,,
J124236,31001675,11000021,21000198,C4,Cataclysmic Variable,12,42,36,12h 42m 36s,190.65,,,,
J124253,31000848,11000008,21000069,C2,,12,42,53,12h 42m 53s,190.72083333333333,,,,
J124257,31001041,11000011,21000101,C3,,12,42,57,12h 42m 57s,190.7375,,,,
J124306,31001601,11000020,21000187,C4,,12,43,6,12h 43m 06s,190.775,,,,
J124327,31001152,11000012,21000118,C3,,12,43,27,12h 43m 27s,190.8625,,,,
J124329,31000898,11000009,21000078,C3,Red Giant,12,43,29,12h 43m 29s,190.87083333333334,,,,
J124358,31001350,11000015,21000149,C3,,12,43,58,12h 43m 58s,190.99166666666667,,,,
J124409,31001992,11000025,21000246,C5,Wolf-Rayet Star,12,44,9,12h 44m 09s,191.0375,,,,
J124449,31000851,11000008,21000069,C2,Black Hole,12,44,49,12h 44m 49s,191.20416666666668,,,,
J124451,31000295,11000003,21000015,C1,,12,44,51,12h 44m 51s,191.2125,,,,
J124504,31002411,11000030,21000303,C6,Red Giant,12,45,4,12h 45m 04s,191.26666666666668,,,,
J124508,31000359,11000004,21000021,C2,,12,45,8,12h 45m 08s,191.28333333333333,,,,
J124526,31000788,11000008,21000063,C2,Red Giant,12,45,26,12h 45m 26s,191.35833333333332,,,,
J124530,31000616,11000006,21000046,C2,,12,45,30,12h 45m 30s,191.375,,,,
J124538,31002187,11000027,21000273,C5,Red Giant,12,45,38,12h 45m 38s,191.40833333333333,,,,
J124611,31000866,11000008,21000070,C2,,12,46,11,12h 46m 11s,191.54583333333332,,,,
J124630,31000935,11000009,21000084,C3,,12,46,30,12h 46m 30s,191.625,,,,
J124635,31001313,11000014,21000143,C3,Black Hole,12,46,35,12h 46m 35s,191.64583333333334,,,,
J124646,31000912,11000009,21000081,C3,,12,46,46,12h 46m 46s,191.69166666666666,,,,
J124654,31001069,11000011,21000105,C3,Wolf-Rayet Star,12,46,54,12h 46m 54s,191.725,,,,
J124715,31001057,11000011,21000103,C3,Black Hole,12,47,15,12h 47m 15s,191.8125,,,,
J124722,31002221,11000028,21000277,C5,Black Hole,12,47,22,12h 47m 22s,191.84166666666667,,,,
J124727,31001558,11000019,21000180,C4,,12,47,27,12h 47m 27s,191.8625,,,,
J124730,31001894,11000024,21000233,C5,Black Hole,12,47,30,12h 47m 30s,191.875,,,,
J124733,31001993,11000025,21000246,C5,,12,47,33,12h 47m 33s,191.8875,,,,
J124744,31001363,11000015,21000151,C3,Pulsar,12,47,44,12h 47m 44s,191.93333333333334,,,,
J124749,31000756,11000008,21000060,C2,,12,47,49,12h 47m 49s,191.95416666666668,,,,
J124753,31000886,11000009,21000077,C3,Magnetar,12,47,53,12h 47m 53s,191.97083333333333,,,,
J124813,31001058,11000011,21000103,C3,Black Hole,12,48,13,12h 48m 13s,192.05416666666667,,,,
J124830,31001089,11000012,21000108,C3,,12,48,30,12h 48m 30s,192.125,,,,
J124837,31001399,11000016,21000156,C4,,12,48,37,12h 48m 37s,192.15416666666667,,,,
J124926,31000054,11000001,21000316,C1,Cataclysmic Variable,12,49,26,12h 49m 26s,192.35833333333332,,,,
J124930,31001603,11000020,21000187,C4,,12,49,30,12h 49m 30s,192.375,,,,
J124933,31001625,11000020,21000191,C4,Cataclysmic Variable,12,49,33,12h 49m 33s,192.3875,,,,
J124942,31002174,11000027,21000271,C5,Cataclysmic Variable,12,49,42,12h 49m 42s,192.425,,,,
J124949,31001929,11000024,21000238,C5,Black Hole,12,49,49,12h 49m 49s,192.45416666666668,,,,
J125011,31000127,11000001,21000322,C1,,12,50,11,12h 50m 11s,192.54583333333332,,,,
J125016,31001297,11000014,21000140,C3,Cataclysmic Variable,12,50,16,12h 50m 16s,192.56666666666666,,,,
J125023,31001943,11000024,21000240,C5,,12,50,23,12h 50m 23s,192.59583333333333,,,,
J125029,31000863,11000008,21000070,C2,,12,50,29,12h 50m 29s,192.62083333333334,,,,
J125031,31001485,11000018,21000169,C4,,12,50,31,12h 50m 31s,192.62916666666666,,,,
J125049,31001055,11000011,21000103,C3,,12,50,49,12h 50m 49s,192.70416666666668,,,,
J125101,31002276,11000028,21000285,C5,,12,51,1,12h 51m 01s,192.75416666666666,,,,
J125111,31002460,11000030,21000309,C6,Pulsar,12,51,11,12h 51m 11s,192.79583333333332,,,,
J125122,31002502,11000030,21000299,C6,Cataclysmic Variable,12,51,22,12h 51m 22s,192.84166666666667,,,,
J125149,31001047,11000011,21000102,C3,Pulsar,12,51,49,12h 51m 49s,192.95416666666668,,,,
J125209,31000140,11000002,21000001,C1,Magnetar,12,52,9,12h 52m 09s,193.0375,,,,
J125213,31001549,11000019,21000179,C4,Magnetar,12,52,13,12h 52m 13s,193.05416666666667,,,,
J125216,31001165,11000012,21000120,C3,,12,52,16,12h 52m 16s,193.06666666666666,,,,
J125227,31000356,11000004,21000021,C2,Pulsar,12,52,27,12h 52m 27s,193.1125,,,,
J125243,31001163,11000012,21000119,C3,,12,52,43,12h 52m 43s,193.17916666666667,,,,
J125245,31002497,11000029,21000290,C5,,12,52,45,12h 52m 45s,193.1875,,,,
J125247,31001507,11000019,21000173,C4,,12,52,47,12h 52m 47s,193.19583333333333,,,,
J125254,31002128,11000027,21000265,C5,Cataclysmic Variable,12,52,54,12h 52m 54s,193.225,,,,
J125302,31001462,11000018,21000166,C4,,12,53,2,12h 53m 02s,193.25833333333333,,,,
J125316,31001805,11000022,21000219,C4,Magnetar,12,53,16,12h 53m 16s,193.31666666666666,,,,
J125350,31000874,11000008,21000071,C2,,12,53,50,12h 53m 50s,193.45833333333334,,,,
J125403,31001127,11000012,21000114,C3,,12,54,3,12h 54m 03s,193.5125,,,,
J125428,31000035,11000001,21000314,C1,,12,54,28,12h 54m 28s,193.61666666666667,,,,
J125449,31001287,11000014,21000139,C3,Pulsar,12,54,49,12h 54m 49s,193.70416666666668,,,,
J125532,31002335,11000029,21000292,C5,,12,55,32,12h 55m 32s,193.88333333333333,,,,
J125544,31002149,11000027,21000268,C5,Wolf-Rayet Star,12,55,44,12h 55m 44s,193.93333333333334,,,,
J125629,31001869,11000023,21000229,C4,Pulsar,12,56,29,12h 56m 29s,194.12083333333334,,,,
J125634,31002244,11000028,21000281,C5,,12,56,34,12h 56m 34s,194.14166666666668,,,,
J125641,31002188,11000027,21000273,C5,Black Hole,12,56,41,12h 56m 41s,194.17083333333332,,,,
J125650,31000328,11000003,21000018,C1,,12,56,50,12h 56m 50s,194.20833333333334,,,,
J125657,31002504,11000027,21000268,C5,,12,56,57,12h 56m 57s,194.2375,,,,
J125713,31000043,11000001,21000314,C1,,12,57,13,12h 57m 13s,194.30416666666667,,,,
J125716,31002296,11000029,21000288,C5,Magnetar,12,57,16,12h 57m 16s,194.31666666666666,,,,
J125721,31000511,11000005,21000036,C2,,12,57,21,12h 57m 21s,194.3375,,,,
J125727,31000665,11000006,21000051,C2,Black Hole,12,57,27,12h 57m 27s,194.3625,,,,
J125741,31001032,11000011,21000099,C3,,12,57,41,12h 57m 41s,194.42083333333332,,,,
J125824,31000745,11000007,21000059,C2,,12,58,24,12h 58m 24s,194.6,,,,
J125833,31001005,11000011,21000095,C3,,12,58,33,12h 58m 33s,194.6375,,,,
J125843,31000061,11000001,21000316,C1,,12,58,43,12h 58m 43s,194.67916666666667,,,,
J125853,31001955,11000024,21000241,C5,Cataclysmic Variable,12,58,53,12h 58m 53s,194.72083333333333,,,,
J125903,31000108,11000001,21000321,C1,,12,59,3,12h 59m 03s,194.7625,,,,
J125923,31000743,11000007,21000059,C2,,12,59,23,12h 59m 23s,194.84583333333333,,,,
J125925,31000186,11000002,21000005,C1,,12,59,25,12h 59m 25s,194.85416666666666,,,,
J125927,31000565,11000006,21000041,C2,Red Giant,12,59,27,12h 59m 27s,194.8625,,,,
J125929,31001657,11000021,21000196,C4,,12,59,29,12h 59m 29s,194.87083333333334,,,,
J125938,31000982,11000010,21000092,C3,,12,59,38,12h 59m 38s,194.90833333333333,,,,
J125944,31001240,11000014,21000132,C3,Magnetar,12,59,44,12h 59m 44s,194.93333333333334,,,,
J125949,31000955,11000010,21000088,C3,,12,59,49,12h 59m 49s,194.95416666666668,,,,
J125956,31000367,11000004,21000022,C2,,12,59,56,12h 59m 56s,194.98333333333332,,,,
J130001,31001816,11000022,21000221,C4,,13,0,1,13h 00m 01s,195.00416666666666,,,,
J130022,31001352,11000015,21000149,C3,Magnetar,13,0,22,13h 00m 22s,195.09166666666667,,,,
J130026,31001924,11000024,21000237,C5,Pulsar,13,0,26,13h 00m 26s,195.10833333333332,,,,
J125990,31002058,11000025,21000255,C5,,13,0,30,13h 00m 30s,195.125,YES,,,
J130037,31002022,11000025,21000250,C5,Magnetar,13,0,37,13h 00m 37s,195.15416666666667,,,,
J130039,31002260,11000028,21000283,C5,Wolf-Rayet Star,13,0,39,13h 00m 39s,195.1625,,,,
J130045,31000240,11000002,21000010,C1,,13,0,45,13h 00m 45s,195.1875,,,,
J130116,31001025,11000011,21000098,C3,Magnetar,13,1,16,13h 01m 16s,195.31666666666666,,,,
J130125,31000767,11000008,21000061,C2,,13,1,25,13h 01m 25s,195.35416666666666,,,,
J130155,31000268,11000002,21000012,C1,,13,1,55,13h 01m 55s,195.47916666666666,,,,
J130203,31001525,11000019,21000175,C4,Wolf-Rayet Star,13,2,3,13h 02m 03s,195.5125,,,,
J130209,31000471,11000005,21000032,C2,,13,2,9,13h 02m 09s,195.5375,,,,
J130222,31000467,11000005,21000031,C2,,13,2,22,13h 02m 22s,195.59166666666667,,,,
J130237,31001843,11000022,21000225,C4,,13,2,37,13h 02m 37s,195.65416666666667,,,,
J130241,31002029,11000025,21000251,C5,,13,2,41,13h 02m 41s,195.67083333333332,,,,
J130247,31001098,11000012,21000109,C3,Black Hole,13,2,47,13h 02m 47s,195.69583333333333,,,,
J130253,31001392,11000016,21000155,C4,,13,2,53,13h 02m 53s,195.72083333333333,,,,
J130256,31000399,11000004,21000025,C2,Magnetar,13,2,56,13h 02m 56s,195.73333333333332,,,,
J130302,31002090,11000026,21000259,C5,Cataclysmic Variable,13,3,2,13h 03m 02s,195.75833333333333,,,,
J130305,31002286,11000029,21000286,C5,,13,3,5,13h 03m 05s,195.77083333333334,,,,
J130322,31000217,11000002,21000008,C1,,13,3,22,13h 03m 22s,195.84166666666667,,,,
J130330,31001783,11000022,21000216,C4,Pulsar,13,3,30,13h 03m 30s,195.875,,,,
J130332,31001530,11000019,21000176,C4,,13,3,32,13h 03m 32s,195.88333333333333,,,,
J130334,31002180,11000027,21000272,C5,,13,3,34,13h 03m 34s,195.89166666666668,,,,
J130343,31001582,11000019,21000184,C4,Black Hole,13,3,43,13h 03m 43s,195.92916666666667,,,,
J130401,31002028,11000025,21000251,C5,Red Giant,13,4,1,13h 04m 01s,196.00416666666666,,,,
J130403,31000963,11000010,21000089,C3,,13,4,3,13h 04m 03s,196.0125,,,,
J130451,31001750,11000021,21000210,C4,Wolf-Rayet Star,13,4,51,13h 04m 51s,196.2125,,,,
J130510,31002206,11000028,21000275,C5,,13,5,10,13h 05m 10s,196.29166666666666,,,,
J130518,31001380,11000016,21000153,C4,,13,5,18,13h 05m 18s,196.325,,,,
J130535,31001011,11000011,21000096,C3,Red Giant,13,5,35,13h 05m 35s,196.39583333333334,,,,
J130542,31000215,11000002,21000008,C1,,13,5,42,13h 05m 42s,196.425,,,,
J130554,31001620,11000020,21000190,C4,,13,5,54,13h 05m 54s,196.475,,,,
J130602,31000095,11000001,21000320,C1,,13,6,2,13h 06m 02s,196.50833333333333,,,,
J130616,31001343,11000015,21000148,C3,Magnetar,13,6,16,13h 06m 16s,196.56666666666666,,,,
J130621,31002098,11000026,21000260,C5,,13,6,21,13h 06m 21s,196.5875,,,,
J130650,31000566,11000006,21000041,C2,Cataclysmic Variable,13,6,50,13h 06m 50s,196.70833333333334,,,,
J130709,31000706,11000007,21000055,C2,,13,7,9,13h 07m 09s,196.7875,,,,
J130711,31001930,11000024,21000238,C5,Black Hole,13,7,11,13h 07m 11s,196.79583333333332,,,,
J130714,31000058,11000001,21000316,C1,Black Hole,13,7,14,13h 07m 14s,196.80833333333334,,,,
J130719,31001207,11000013,21000126,C3,,13,7,19,13h 07m 19s,196.82916666666668,,,,
